condition,conv_id,turn_index,n_turns,cosine_semanticL
SB,4353,26,113,0.6289587739191511
SB,4353,27,113,0.0
SB,4353,28,113,0.0
SB,4353,29,113,0.5757699054925658
SB,4353,30,113,0.582929826858018
SB,4353,31,113,0.3958829483765254
SB,4353,32,113,0.41509711562983986
SB,4353,33,113,0.545143712802718
SB,4353,34,113,0.45294657159833795
SB,4353,35,113,0.24077102525327454
SB,4353,36,113,0.43622040563566467
SB,4353,37,113,0.7286521950849791
C4-P0,4339,0,18,0.3347293947828408
C4-P0,4339,1,18,0.6662415581549846
C4-P0,4339,2,18,0.617103160017778
C4-P0,4339,3,18,0.5375134720346546
C4-P0,4339,4,18,0.6313807187469521
C4-P0,4339,5,18,0.6236197571929911
C4-P0,4339,6,18,0.5377453203935199
C4-P0,4339,7,18,0.7033911648808883
C4-P0,4339,8,18,0.5032031395590946
C4-P0,4339,9,18,0.6553058894442294
C4-P0,4339,10,18,0.5492380873193274
C4-P0,4339,11,18,0.3821582172785658
C4-P0,4339,12,18,0.6529368475613833
C4-P0,4339,13,18,0.4450720598847252
C4-P0,4339,14,18,0.5028389604336754
C4-P1,4340,0,17,0.6747423232779187
C4-P1,4340,1,17,0.7576014697234215
C4-P1,4340,2,17,0.7529010036185437
C4-P1,4340,3,17,0.7242845542616729
C4-P1,4340,4,17,0.610901173671471
C4-P1,4340,5,17,0.5824611253748967
C4-P1,4340,6,17,0.6920362506628194
C4-P1,4340,7,17,0.7166784818393293
C4-P1,4340,8,17,0.7585403636703252
C4-P1,4340,9,17,0.5191996585288333
C4-P1,4340,10,17,0.6344787929164752
C4-P1,4340,11,17,0.7175030874339264
C4-P1,4340,12,17,0.6078944661158483
C4-P1,4340,13,17,0.6264351570665638
C3-P1,4628,0,32,0.691812751327139
C3-P1,4628,1,32,0.5343528904691909
C3-P1,4628,2,32,0.6205083462208544
C3-P1,4628,3,32,0.6837626535579331
C3-P1,4628,4,32,0.5548411124623772
C3-P1,4628,5,32,0.7181290309387174
C3-P1,4628,6,32,0.6849575639132383
C3-P1,4628,7,32,0.6423023709002935
C3-P1,4628,8,32,0.6403995073052301
C3-P1,4628,9,32,0.5656311273322912
C3-P1,4628,10,32,0.732391858855762
C3-P1,4628,11,32,0.5551356284651202
C3-P1,4628,12,32,0.634264610824299
C3-P1,4628,13,32,0.5496188472967178
C3-P1,4628,14,32,0.707309187830332
C3-P1,4628,15,32,0.5982660762098673
C3-P1,4628,16,32,0.5375650070139857
C3-P1,4628,17,32,0.37225963155726205
C3-P1,4628,18,32,0.5490925278752591
C3-P1,4628,19,32,0.4035790063207527
C3-P1,4628,20,32,0.7277120160561484
C3-P1,4628,21,32,0.5714083067481334
C3-P1,4628,22,32,0.5606976889855548
C3-P1,4628,23,32,0.6398940675019186
C3-P1,4628,24,32,0.577377806296733
C3-P1,4628,25,32,0.6476878758839607
C3-P1,4628,26,32,0.6161247252532875
C3-P1,4628,27,32,0.5951851637681527
C3-P1,4628,28,32,0.5297253817587826
C2-P0,4168,0,32,0.4822700011632799
C2-P0,4168,1,32,0.5770158842993913
C2-P0,4168,2,32,0.7747992807429853
C2-P0,4168,3,32,0.6875111904620382
C2-P0,4168,4,32,0.4370487388868103
C2-P0,4168,5,32,0.6052283514294722
C2-P0,4168,6,32,0.654296071285686
C2-P0,4168,7,32,0.5183349202118364
C2-P0,4168,8,32,0.6822169110638635
C2-P0,4168,9,32,0.5481723636826326
C2-P0,4168,10,32,0.6154302258435204
C2-P0,4168,11,32,0.7375442358138163
C2-P0,4168,12,32,0.7705891193062301
C2-P0,4168,13,32,0.548750785240725
C2-P0,4168,14,32,0.7589400470184812
C2-P0,4168,15,32,0.4621951582114663
C2-P0,4168,16,32,0.5303222853027062
C2-P0,4168,17,32,0.7559296776394357
C2-P0,4168,18,32,0.6344029259662604
C2-P0,4168,19,32,0.6972388758045334
C2-P0,4168,20,32,0.596592690557281
C2-P0,4168,21,32,0.7217291720353478
C2-P0,4168,22,32,0.6290278870251824
C2-P0,4168,23,32,0.6789415671525681
C2-P0,4168,24,32,0.525763419973644
C2-P0,4168,25,32,0.5458442024031985
C2-P0,4168,26,32,0.590711710157873
C4-P0,4330,0,32,0.601462285455083
C4-P0,4330,1,32,0.7818971910728435
C4-P0,4330,2,32,0.5996842640048725
C4-P0,4330,3,32,0.5975811820388869
C4-P0,4330,4,32,0.6319519096490686
C4-P0,4330,5,32,0.7589854431305807
C4-P0,4330,6,32,0.7422193914186669
C4-P0,4330,7,32,0.7632341680524667
C4-P0,4330,8,32,0.710107474580016
C4-P0,4330,9,32,0.6504128387688756
C4-P0,4330,10,32,0.7043464271448373
C4-P0,4330,11,32,0.6902658567342371
C4-P0,4330,12,32,0.697687842350167
C4-P0,4330,13,32,0.672105765028279
C4-P0,4330,14,32,0.6768219965624654
C4-P0,4330,15,32,0.8088851341011262
C4-P0,4330,16,32,0.8398264856161615
C4-P0,4330,17,32,0.6733545072406809
